lat,lon,2,3,4,5,6,7
51.523297999999997,-0.14932899999999999,0,0,0,1,1,0
51.513835,-0.153748,0,0,0,1,1,0
51.535308000000001,-0.17551700000000001,0,0,0,1,1,0
51.514158999999999,-0.15142900000000001,0,0,0,1,1,0
51.494861,-0.125414,0,0,0,1,1,0
51.508560000000003,-0.127302,0,0,0,1,1,0
51.514139999999998,-0.15027699999999999,0,0,0,1,1,0
51.514392000000001,-0.149114,0,0,0,1,1,0
51.523077000000001,-0.15813199999999999,0,0,0,1,1,0
51.506799999999998,-0.14668400000000001,0,0,0,1,1,0
51.509763,-0.19253400000000001,0,0,0,1,1,0
51.524023999999997,-0.20177200000000001,0,0,0,1,1,0
51.515568999999999,-0.189998,0,0,0,1,1,0
51.522328999999999,-0.17358599999999999,0,0,0,1,1,0
51.506529,-0.152314,0,0,0,1,1,0
51.496913999999997,-0.13570299999999999,0,0,0,1,1,0
51.524766999999997,-0.16844300000000001,0,0,0,1,1,0
51.518174000000002,-0.15515799999999999,0,0,0,1,1,0
51.528446000000002,-0.21457300000000001,0,0,0,1,1,0
51.522078999999998,-0.15759500000000001,0,0,0,1,1,0
51.527645,-0.174238,0,0,0,1,1,0
51.510857000000001,-0.11351700000000001,0,0,0,1,1,0
51.521574000000001,-0.159778,0,0,0,1,1,0
51.489566000000003,-0.13168199999999999,0,0,0,1,1,0
51.488540999999998,-0.12941900000000001,0,0,0,1,1,0
51.529985000000003,-0.18596599999999999,0,0,0,1,1,0
51.510736999999999,-0.13413,0,0,0,1,1,0
51.523350000000001,-0.18723899999999999,0,0,0,1,1,0
51.508544000000001,-0.120674,0,0,0,1,1,0
51.512118000000001,-0.17615600000000001,0,0,0,1,1,0
51.512506999999999,-0.16648399999999999,0,0,0,1,1,0
51.511654999999998,-0.12962499999999999,0,0,0,1,1,0
51.485332,-0.13689599999999999,0,0,0,1,1,0
51.527926999999998,-0.19830200000000001,0,0,0,1,1,0
51.520758000000001,-0.15937799999999999,0,0,0,1,1,0
51.511177000000004,-0.139156,0,0,0,1,1,0
51.501752000000003,-0.151643,0,0,0,1,1,0
51.531458000000001,-0.170769,0,0,0,1,1,0
51.521290999999998,-0.193663,0,0,0,1,1,0
51.535639000000003,-0.16786200000000001,0,0,0,1,1,0
51.514885999999997,-0.16336200000000001,0,0,0,1,1,0
51.521175999999997,-0.163109,0,0,0,1,1,0
51.500236000000001,-0.141043,0,0,0,1,1,0
51.533566999999998,-0.17342399999999999,0,0,0,1,1,0
51.496803,-0.14002999999999999,0,0,0,1,1,0
51.505868999999997,-0.144704,0,0,0,1,1,0
51.519759000000001,-0.17022899999999999,0,0,0,1,1,0
51.496701000000002,-0.14493200000000001,0,0,0,1,1,0
51.505431000000002,-0.14544199999999999,0,0,0,1,1,0
51.488729999999997,-0.12998699999999999,0,0,0,1,1,0
51.512734999999999,-0.15811600000000001,0,0,0,1,1,0
51.508560000000003,-0.127302,0,0,0,1,1,0
51.526164000000001,-0.17155799999999999,0,0,0,1,1,0
51.507637000000003,-0.142759,0,0,0,1,1,0
51.494677000000003,-0.125134,0,0,0,1,1,0
51.501322000000002,-0.158577,0,0,0,1,1,0
51.528416,-0.14883399999999999,0,0,0,1,1,0
51.527369,-0.173816,0,0,0,1,1,0
51.500956000000002,-0.124156,0,0,0,1,1,0
51.517238999999996,-0.14150399999999999,0,0,0,1,1,0
51.488013000000002,-0.130161,0,0,0,1,1,0
51.523614000000002,-0.175264,0,0,0,1,1,0
51.505740000000003,-0.13087599999999999,0,0,0,1,1,0
51.517059000000003,-0.141511,0,0,0,1,1,0
51.493555999999998,-0.15082200000000001,0,0,0,1,1,0
51.492904000000003,-0.13802800000000001,0,0,0,1,1,0
51.528669000000001,-0.205626,0,0,0,1,1,0
51.534942000000001,-0.175099,0,0,0,1,1,0
51.494861,-0.125414,0,0,0,1,1,0
51.506743,-0.14308299999999999,0,0,0,1,1,0
51.530687,-0.16748399999999999,0,0,0,1,1,0
51.494857000000003,-0.12512699999999999,0,0,0,1,1,0
51.528295999999997,-0.18142,0,0,0,1,1,0
51.524794999999997,-0.199291,0,0,0,1,1,0
51.528156000000003,-0.207376,0,0,0,1,1,0
51.515189999999997,-0.14274000000000001,0,0,0,1,1,0
51.512605000000001,-0.155528,0,0,0,1,1,0
51.498085000000003,-0.14718100000000001,0,0,0,1,1,0
51.516343999999997,-0.130442,0,0,0,1,1,0
51.509030000000003,-0.13420000000000001,0,0,0,1,1,0
51.525224999999999,-0.20388700000000001,0,0,0,1,1,0
51.51737,-0.15547900000000001,0,0,0,1,1,0
51.527012999999997,-0.17988599999999999,0,0,0,1,1,0
51.523093000000003,-0.14775199999999999,0,0,0,1,1,0
51.522512999999996,-0.17386699999999999,0,0,0,1,1,0
51.509638000000002,-0.132878,0,0,0,1,1,0
51.51126,-0.1331,0,0,0,1,1,0
51.507514,-0.129362,0,0,0,1,1,0
51.527645,-0.174238,0,0,0,1,1,0
51.535077999999999,-0.18965699999999999,0,0,0,1,1,0
51.523256000000003,-0.18695500000000001,0,0,0,1,1,0
51.521756000000003,-0.159915,0,0,0,1,1,0
51.515466000000004,-0.131775,0,0,0,1,1,0
51.509576000000003,-0.11774900000000001,0,0,0,1,1,0
51.507631000000003,-0.13108700000000001,0,0,0,1,1,0
51.516585999999997,-0.12870200000000001,0,0,0,1,1,0
51.522468000000003,-0.11419,0,0,0,1,1,0
51.518200999999998,-0.12287099999999999,0,0,0,1,1,0
51.550339000000001,-0.16481899999999999,0,0,0,1,1,0
51.554893,-0.151365,0,0,0,1,1,0
51.547535000000003,-0.20445099999999999,0,0,0,1,1,0
51.560634,-0.15041099999999999,0,0,0,1,1,0
51.552515999999997,-0.16603000000000001,0,0,0,1,1,0
51.539810000000003,-0.18745000000000001,0,0,0,1,1,0
51.538929000000003,-0.14263899999999999,0,0,0,1,1,0
51.546379999999999,-0.176228,0,0,0,1,1,0
51.521047000000003,-0.13212299999999999,0,0,0,1,1,0
51.543885000000003,-0.154696,0,0,0,1,1,0
51.552464000000001,-0.19747700000000001,0,0,0,1,1,0
51.554892000000002,-0.145595,0,0,0,1,1,0
51.554516999999997,-0.16176599999999999,0,0,0,1,1,0
51.551850999999999,-0.192742,0,0,0,1,1,0
51.523935000000002,-0.14411399999999999,0,0,0,1,1,0
51.553364999999999,-0.16859199999999999,0,0,0,1,1,0
51.548788000000002,-0.12925600000000001,0,0,0,1,1,0
51.545701000000001,-0.155776,0,0,0,1,1,0
51.552311000000003,-0.17599100000000001,0,0,0,1,1,0
51.547274999999999,-0.14157800000000001,0,0,0,1,1,0
51.518895000000001,-0.121257,0,0,0,1,1,0
51.527752,-0.129686,0,0,0,1,1,0
51.517009999999999,-0.12709999999999999,0,0,0,1,1,0
51.527479999999997,-0.129553,0,0,0,1,1,0
51.542138000000001,-0.198462,0,0,0,1,1,0
51.518011999999999,-0.11668100000000001,0,0,0,1,1,0
51.521841000000002,-0.136848,0,0,0,1,1,0
51.543511000000002,-0.136684,0,0,0,1,1,0
51.516091000000003,-0.12021900000000001,0,0,0,1,1,0
51.520620999999998,-0.116717,0,0,0,1,1,0
51.524393000000003,-0.127662,0,0,0,1,1,0
51.528356000000002,-0.128076,0,0,0,1,1,0
51.525191999999997,-0.138297,0,0,0,1,1,0
51.529591000000003,-0.126583,0,0,0,1,1,0
51.554223,-0.17750099999999999,0,0,0,1,1,0
51.526681000000004,-0.130163,0,0,0,1,1,0
51.537591999999997,-0.154806,0,0,0,1,1,0
51.557836000000002,-0.195967,0,0,0,1,1,0
51.554290999999999,-0.164516,0,0,0,1,1,0
51.547877999999997,-0.197514,0,0,0,1,1,0
51.551572999999998,-0.19217600000000001,0,0,0,1,1,0
51.551642999999999,-0.18510499999999999,0,0,0,1,1,0
51.517538000000002,-0.120736,0,0,0,1,1,0
51.515031,-0.12703700000000001,0,0,0,1,1,0
51.539375999999997,-0.14247599999999999,0,0,0,1,1,0
51.522837000000003,-0.13161800000000001,0,0,0,1,1,0
51.520367,-0.11773699999999999,0,0,0,1,1,0
51.528053999999997,-0.131692,0,0,0,1,1,0
51.540505000000003,-0.13997899999999999,0,0,0,1,1,0
51.548704999999998,-0.18118300000000001,0,0,0,1,1,0
51.525765999999997,-0.129191,0,0,0,1,1,0
51.554538000000001,-0.14027200000000001,0,0,0,1,1,0
51.537457000000003,-0.134912,0,0,0,1,1,0
51.524146000000002,-0.12911300000000001,0,0,0,1,1,0
51.543850999999997,-0.192914,0,0,0,1,1,0
51.529333000000001,-0.11606900000000001,0,0,0,1,1,0
51.522655,-0.125859,0,0,0,1,1,0
51.545805999999999,-0.19139500000000001,0,0,0,1,1,0
51.55836,-0.12049600000000001,0,0,0,1,1,0
51.546230000000001,-0.12676499999999999,0,0,0,1,1,0
51.531815999999999,-0.108325,0,0,0,1,1,0
51.560077,-0.104267,0,0,0,1,1,0
51.555663000000003,-0.098248000000000002,0,0,0,1,1,0
51.528730000000003,-0.10657899999999999,0,0,0,1,1,0
51.536102999999997,-0.089834999999999998,0,0,0,1,1,0
51.560338000000002,-0.13743900000000001,0,0,0,1,1,0
51.549961000000003,-0.118246,0,0,0,1,1,0
51.532502999999998,-0.111901,0,0,0,1,1,0
51.560161000000001,-0.11508400000000001,0,0,0,1,1,0
51.543157000000001,-0.103384,0,0,0,1,1,0
51.531303000000001,-0.11555600000000001,0,0,0,1,1,0
51.558098999999999,-0.098723000000000005,0,0,0,1,1,0
51.538336000000001,-0.11670700000000001,0,0,0,1,1,0
51.550609999999999,-0.108267,0,0,0,1,1,0
51.537396000000001,-0.103047,0,0,0,1,1,0
51.541877999999997,-0.12449200000000001,0,0,0,1,1,0
51.546751,-0.119965,0,0,0,1,1,0
51.523525999999997,-0.096128000000000005,0,0,0,1,1,0
51.531598000000002,-0.11150599999999999,0,0,0,1,1,0
51.525021000000002,-0.11076900000000001,0,0,0,1,1,0
51.529746000000003,-0.102644,0,0,0,1,1,0
51.522159000000002,-0.106131,0,0,0,1,1,0
51.558188999999999,-0.137959,0,0,0,1,1,0
51.552185000000001,-0.105605,0,0,0,1,1,0
51.529370999999998,-0.096171999999999994,0,0,0,1,1,0
51.546889,-0.089527999999999996,0,0,0,1,1,0
51.558678,-0.11788700000000001,0,0,0,1,1,0
51.531886999999998,-0.107169,0,0,0,1,1,0
51.524484000000001,-0.11093600000000001,0,0,0,1,1,0
51.569738000000001,-0.12911800000000001,0,0,0,1,1,0
51.526451999999999,-0.088077000000000003,0,0,0,1,1,0
51.565595999999999,-0.106347,0,0,0,1,1,0
51.539186000000001,-0.10254000000000001,0,0,0,1,1,0
51.557896999999997,-0.11965000000000001,0,0,0,1,1,0
51.529569000000002,-0.108419,0,0,0,1,1,0
51.557293999999999,-0.13828399999999999,0,0,0,1,1,0
51.531815999999999,-0.108325,0,0,0,1,1,0
51.524470000000001,-0.110071,0,0,0,1,1,0
51.563799000000003,-0.106421,0,0,0,1,1,0
51.570923000000001,-0.12445199999999999,0,0,0,1,1,0
51.527424000000003,-0.10922800000000001,0,0,0,1,1,0
51.564760999999997,-0.13278499999999999,0,0,0,1,1,0
51.541581999999998,-0.117294,0,0,0,1,1,0
51.551186000000001,-0.110551,0,0,0,1,1,0
51.539625999999998,-0.124297,0,0,0,1,1,0
51.527177999999999,-0.088479000000000002,0,0,0,1,1,0
51.532362999999997,-0.114358,0,0,0,1,1,0
51.526313999999999,-0.11287800000000001,0,0,0,1,1,0
51.568685000000002,-0.130749,0,0,0,1,1,0
51.523896999999998,-0.096833000000000002,0,0,0,1,1,0
51.542575999999997,-0.11754199999999999,0,0,0,1,1,0
51.550818999999997,-0.11013299999999999,0,0,0,1,1,0
51.537092000000001,-0.100897,0,0,0,1,1,0
51.493392999999998,-0.239568,0,0,0,1,1,0
51.511921999999998,-0.22790099999999999,0,0,0,1,1,0
51.512276999999997,-0.227599,0,0,0,1,1,0
51.515019000000002,-0.22461,0,0,0,1,1,0
51.506124,-0.23100799999999999,0,0,0,1,1,0
51.492987999999997,-0.224602,0,0,0,1,1,0
51.505226,-0.225135,0,0,0,1,1,0
51.491467,-0.207375,0,0,0,1,1,0
51.490904,-0.21762400000000001,0,0,0,1,1,0
51.494374000000001,-0.233047,0,0,0,1,1,0
51.518700000000003,-0.24810499999999999,0,0,0,1,1,0
51.492452999999998,-0.224911,0,0,0,1,1,0
51.513862000000003,-0.24929999999999999,0,0,0,1,1,0
51.477581000000001,-0.21670400000000001,0,0,0,1,1,0
51.497275000000002,-0.22270599999999999,0,0,0,1,1,0
51.506028000000001,-0.22467100000000001,0,0,0,1,1,0
51.500346999999998,-0.23555400000000001,0,0,0,1,1,0
51.474936999999997,-0.21435899999999999,0,0,0,1,1,0
51.483922,-0.21976899999999999,0,0,0,1,1,0
51.513855,-0.24886800000000001,0,0,0,1,1,0
51.504201999999999,-0.21696099999999999,0,0,0,1,1,0
51.493067000000003,-0.22387799999999999,0,0,0,1,1,0
51.476228999999996,-0.192996,0,0,0,1,1,0
51.503591,-0.23600499999999999,0,0,0,1,1,0
51.481382000000004,-0.21828400000000001,0,0,0,1,1,0
51.504201999999999,-0.21696099999999999,0,0,0,1,1,0
51.471595000000001,-0.195771,0,0,0,1,1,0
51.474198000000001,-0.20718800000000001,0,0,0,1,1,0
51.527223999999997,-0.24085799999999999,0,0,0,1,1,0
51.485551000000001,-0.22042600000000001,0,0,0,1,1,0
51.503810000000001,-0.220723,0,0,0,1,1,0
51.516328999999999,-0.233927,0,0,0,1,1,0
51.485460000000003,-0.202713,0,0,0,1,1,0
51.469456999999998,-0.208813,0,0,0,1,1,0
51.502966000000001,-0.224358,0,0,0,1,1,0
51.491214999999997,-0.23821100000000001,0,0,0,1,1,0
51.504952000000003,-0.224857,0,0,0,1,1,0
51.503796000000001,-0.24363399999999999,0,0,0,1,1,0
51.482090999999997,-0.199965,0,0,0,1,1,0
51.490079000000001,-0.22846,0,0,0,1,1,0
51.522775000000003,-0.077707999999999999,0,0,0,1,1,0
51.564298000000001,-0.103948,0,0,0,1,1,0
51.573224000000003,-0.072261000000000006,0,0,0,1,1,0
51.567787000000003,-0.086198999999999998,0,0,0,1,1,0
51.548983999999997,-0.047468000000000003,0,0,0,1,1,0
51.536515000000001,-0.082031000000000007,0,0,0,1,1,0
51.563844000000003,-0.092567999999999998,0,0,0,1,1,0
51.565503,-0.073020000000000002,0,0,0,1,1,0
51.547987999999997,-0.047077000000000001,0,0,0,1,1,0
51.546201000000003,-0.074990000000000001,0,0,0,1,1,0
51.558374000000001,-0.055143999999999999,0,0,0,1,1,0
51.526471000000001,-0.083751000000000006,0,0,0,1,1,0
51.557488999999997,-0.056048000000000001,0,0,0,1,1,0
51.547953,-0.061213999999999998,0,0,0,1,1,0
51.564245,-0.084039000000000003,0,0,0,1,1,0
51.545126000000003,-0.042584999999999998,0,0,0,1,1,0
51.531007000000002,-0.069719000000000003,0,0,0,1,1,0
51.538406999999999,-0.076760999999999996,0,0,0,1,1,0
51.536045999999999,-0.086376999999999995,0,0,0,1,1,0
51.550941000000002,-0.051567000000000002,0,0,0,1,1,0
51.537697000000001,-0.060928999999999997,0,0,0,1,1,0
51.547134,-0.055190999999999997,0,0,0,1,1,0
51.570023999999997,-0.063593999999999998,0,0,0,1,1,0
51.543413000000001,-0.047705999999999998,0,0,0,1,1,0
51.526359999999997,-0.087936,0,0,0,1,1,0
51.548161,-0.057454999999999999,0,0,0,1,1,0
51.524258000000003,-0.080383999999999997,0,0,0,1,1,0
51.526468999999999,-0.078129000000000004,0,0,0,1,1,0
51.546177999999998,-0.073548000000000002,0,0,0,1,1,0
51.536287000000002,-0.057238999999999998,0,0,0,1,1,0
51.573033000000002,-0.071546999999999999,0,0,0,1,1,0
51.556131999999998,-0.055528000000000001,0,0,0,1,1,0
51.567919000000003,-0.061373999999999998,0,0,0,1,1,0
51.568922000000001,-0.062198000000000003,0,0,0,1,1,0
51.570734999999999,-0.096032000000000006,0,0,0,1,1,0
51.534408999999997,-0.057896000000000003,0,0,0,1,1,0
51.570577999999998,-0.069919999999999996,0,0,0,1,1,0
51.549869000000001,-0.068344000000000002,0,0,0,1,1,0
51.551985999999999,-0.044165999999999997,0,0,0,1,1,0
51.524627000000002,-0.080945000000000003,0,0,0,1,1,0
51.544567999999998,-0.057751999999999998,0,0,0,1,1,0
51.549376000000002,-0.060288000000000001,0,0,0,1,1,0
51.548817,-0.075455999999999995,0,0,0,1,1,0
51.547987999999997,-0.047077000000000001,0,0,0,1,1,0
51.547837999999999,-0.027324000000000001,0,0,0,1,1,0
51.563439000000002,-0.073251999999999998,0,0,0,1,1,0
51.550781000000001,-0.020562,0,0,0,1,1,0
51.546188999999998,-0.068788000000000002,0,0,0,1,1,0
51.550527000000002,-0.075527999999999998,0,0,0,1,1,0
51.546159000000003,-0.077876000000000001,0,0,0,1,1,0
51.525740999999996,-0.083060999999999996,0,0,0,1,1,0
51.553472999999997,-0.04165,0,0,0,1,1,0
51.530819999999999,-0.080252000000000004,0,0,0,1,1,0
51.552047000000002,-0.075031,0,0,0,1,1,0
51.552619999999997,-0.044427000000000001,0,0,0,1,1,0
51.531007000000002,-0.069719000000000003,0,0,0,1,1,0
51.527777,-0.021559999999999999,0,0,0,1,1,0
51.511391000000003,-0.025728999999999998,0,0,0,1,1,0
51.524723999999999,-0.075896000000000005,0,0,0,1,1,0
51.531855999999998,-0.061177000000000002,0,0,0,1,1,0
51.516081,-0.069774000000000003,0,0,0,1,1,0
51.516081,-0.069774000000000003,0,0,0,1,1,0
51.521872999999999,-0.055690999999999997,0,0,0,1,1,0
51.515300000000003,-0.071536000000000002,0,0,0,1,1,0
51.529186000000003,-0.046585000000000001,0,0,0,1,1,0
51.498894999999997,-0.02598,0,0,0,1,1,0
51.523045000000003,-0.034306000000000003,0,0,0,1,1,0
51.509231999999997,-0.020346,0,0,0,1,1,0
51.510587999999998,-0.042192,0,0,0,1,1,0
51.517592999999998,-0.0096050000000000007,0,0,0,1,1,0
51.501953,-0.025992000000000001,0,0,0,1,1,0
51.511310000000002,-0.010312,0,0,0,1,1,0
51.520626999999998,-0.056465000000000001,0,0,0,1,1,0
51.52713,-0.058206000000000001,0,0,0,1,1,0
51.515304999999998,-0.071825,0,0,0,1,1,0
51.516717,-0.043082000000000002,0,0,0,1,1,0
51.493366999999999,-0.0074910000000000003,0,0,0,1,1,0
51.514431000000002,-0.057016999999999998,0,0,0,1,1,0
51.511121000000003,-0.063497999999999999,0,0,0,1,1,0
51.512315999999998,-0.032606000000000003,0,0,0,1,1,0
51.571734999999997,0.011086,0,0,0,1,1,0
51.526274999999998,-0.066314999999999999,0,0,0,1,1,0
51.495291000000002,-0.014899000000000001,0,0,0,1,1,0
51.522198000000003,-0.06447,0,0,0,1,1,0
51.516773000000001,-0.068158999999999997,0,0,0,1,1,0
51.531858,-0.061321000000000001,0,0,0,1,1,0
51.521205000000002,-0.064224000000000003,0,0,0,1,1,0
51.521124,-0.059325999999999997,0,0,0,1,1,0
51.513120000000001,-0.043091999999999998,0,0,0,1,1,0
51.531267,-0.063653000000000001,0,0,0,1,1,0
51.530866000000003,-0.072031999999999999,0,0,0,1,1,0
51.511074999999998,-0.055286000000000002,0,0,0,1,1,0
51.5105,0.00031799999999999998,0,0,0,1,1,0
51.51258,-0.037638999999999999,0,0,0,1,1,0
51.510271000000003,-0.0448,0,0,0,1,1,0
51.509369,-0.060835,0,0,0,1,1,0
51.507292999999997,-0.012071999999999999,0,0,0,1,1,0
51.512025000000001,-0.069224999999999995,0,0,0,1,1,0
51.531007000000002,-0.069719000000000003,0,0,0,1,1,0
51.519820000000003,-0.056642999999999999,0,0,0,1,1,0
51.507218000000002,-0.01294,0,0,0,1,1,0
51.525286999999999,-0.033921,0,0,0,1,1,0
51.514319999999998,-0.055724000000000003,0,0,0,1,1,0
51.507370999999999,-0.01668,0,0,0,1,1,0
51.516115999999997,-0.066457000000000002,0,0,0,1,1,0
51.529020000000003,-0.047456999999999999,0,0,0,1,1,0
51.520905999999997,-0.019407000000000001,0,0,0,1,1,0
51.527352,-0.055313000000000001,0,0,0,1,1,0
51.519119000000003,-0.063159000000000007,0,0,0,1,1,0
51.526429,-0.064723000000000003,0,0,0,1,1,0
51.522137999999998,-0.044580000000000002,0,0,0,1,1,0
51.510908999999998,-0.066965999999999998,0,0,0,1,1,0
51.514699,-0.062337999999999998,0,0,0,1,1,0
51.519818000000001,-0.056499000000000001,0,0,0,1,1,0
51.519157,-0.017031999999999999,0,0,0,1,1,0
51.534908999999999,-0.033938999999999997,0,0,0,1,1,0
51.509033000000002,-0.067766000000000007,0,0,0,1,1,0
51.511972999999998,-0.028296999999999999,0,0,0,1,1,0
51.512410000000003,-0.032890000000000003,0,0,0,1,1,0
51.511696999999998,-0.027876999999999999,0,0,0,1,1,0
51.527996999999999,-0.050816,0,0,0,1,1,0
51.516773000000001,-0.068158999999999997,0,0,0,1,1,0
51.501503999999997,-0.026012,0,0,0,1,1,0
51.519820000000003,-0.056642999999999999,0,0,0,1,1,0
51.521223999999997,-0.049088,0,0,0,1,1,0
51.510962999999997,-0.016379999999999999,0,0,0,1,1,0
51.510897999999997,-0.017824,0,0,0,1,1,0
51.476135999999997,-0.4234,0,0,0,1,1,0
51.479846999999999,-0.47281200000000001,0,0,0,1,1,0
51.481484999999999,-0.46742800000000001,0,0,0,1,1,0
51.590131999999997,-0.013077,0,0,0,1,1,0
51.559198000000002,-0.0077889999999999999,0,0,0,1,1,0
51.565655999999997,-0.012123999999999999,0,0,0,1,1,0
51.576788999999998,-0.011061,0,0,0,1,1,0
51.599919999999997,-0.022901999999999999,0,0,0,1,1,0
51.57103,0.015528,0,0,0,1,1,0
51.582914000000002,-0.01166,0,0,0,1,1,0
51.616917999999998,-0.017684999999999999,0,0,0,1,1,0
51.575642999999999,-0.017749999999999998,0,0,0,1,1,0
51.598877999999999,-0.035798000000000003,0,0,0,1,1,0
51.557723000000003,-0.0056899999999999997,0,0,0,1,1,0
51.600177000000002,-0.022169000000000001,0,0,0,1,1,0
51.571575000000003,-0.021822999999999999,0,0,0,1,1,0
51.570287999999998,-0.025486999999999999,0,0,0,1,1,0
51.630536999999997,0.0011150000000000001,0,0,0,1,1,0
51.587639000000003,-0.003947,0,0,0,1,1,0
51.585670999999998,-0.015148,0,0,0,1,1,0
51.635902000000002,-0.012956000000000001,0,0,0,1,1,0
51.557616000000003,-0.0046849999999999999,0,0,0,1,1,0
51.609726999999999,-0.017853999999999998,0,0,0,1,1,0
51.588130999999997,-0.033085999999999997,0,0,0,1,1,0
51.567445999999997,-0.032968999999999998,0,0,0,1,1,0
51.571461999999997,0.016558,0,0,0,1,1,0
51.572474999999997,0.015159000000000001,0,0,0,1,1,0
51.600440999999996,-0.011183,0,0,0,1,1,0
51.584910999999998,-0.023408999999999999,0,0,0,1,1,0
51.620502000000002,-0.016951000000000001,0,0,0,1,1,0
51.555917999999998,-0.015866999999999999,0,0,0,1,1,0
51.591723000000002,-0.032786000000000003,0,0,0,1,1,0
51.595854000000003,0.0099860000000000001,0,0,0,1,1,0
51.581795,0.0012819999999999999,0,0,0,1,1,0
51.558228,0.0068830000000000002,0,0,0,1,1,0
51.597186999999998,-0.015512,0,0,0,1,1,0
51.573802000000001,-0.0098930000000000008,0,0,0,1,1,0
51.589852999999998,-0.017853000000000001,0,0,0,1,1,0
51.571823000000002,0.011233999999999999,0,0,0,1,1,0
51.563118000000003,-0.010936,0,0,0,1,1,0
51.570070999999999,0.013754000000000001,0,0,0,1,1,0
51.582982999999999,-0.021038999999999999,0,0,0,1,1,0
51.604131000000002,-0.016653999999999999,0,0,0,1,1,0
51.571829999999999,-0.020945999999999999,0,0,0,1,1,0
51.626927000000002,0.007169,0,0,0,1,1,0
