hour,lat,lon,count
 0, 51.4445366954, -0.0797984489, 3
 0, 51.5306729599, -0.0582643828, 6
 0, 51.7460136212, -0.4243435070, 1
 0, 51.2722641663, 1.2553136513, 1
 0, 51.3368663647, -2.2762731944, 1
 0, 52.6935125311, -1.3503083507, 1
 0, 52.2197630762, -0.9626951603, 1
 0, 53.5764092425, -1.6733193427, 1
 0, 51.6168092244, -0.2520709780, 1
 0, 51.1215257034, -0.4889457054, 1
 0, 52.6504443988, 1.3199158497, 1
 0, 51.4230026293, -0.1228665812, 3
 0, 51.5306729599, -3.1161017735, 1
 0, 51.2291960341, -0.1874687796, 1
 0, 51.2722641663, -0.2736050441, 1
 0, 53.4902729780, -2.2547391283, 2
 0, 52.5643081343, 1.3629839820, 1
 0, 51.4660707615, -0.4889457054, 1
 0, 50.7339125130, -1.8025237395, 1
 0, 51.8967520842, -0.1874687796, 1
 0, 52.9519213246, -1.4579786814, 2
 0, 51.4445366954, -0.9196270281, 1
 0, 50.8846509760, 0.1570762786, 1
 0, 54.9115213427, -1.9532622024, 1
 0, 51.7244795551, 0.4800872705, 1
 0, 51.5522070261, -0.2520709780, 3
 0, 51.4876048277, -0.2305369118, 2
 0, 50.8415828437, -1.2211039539, 1
 0, 52.3489674729, 0.5877576012, 1
 0, 55.9236224509, -3.5252490301, 1
 0, 54.5239081523, -1.5441149459, 1
 0, 51.5522070261, -0.1659347134, 1
 0, 53.1887960521, -2.4916138557, 1
 0, 52.0259564810, 1.2768477174, 1
 0, 53.5764092425, -0.0582643828, 2
 0, 52.4566378036, -1.3287742846, 1
 0, 53.3610685812, -2.3839435251, 2
 0, 51.7890817535, -0.0797984489, 1
 0, 53.2103301182, -2.3839435251, 1
 0, 50.8415828437, -0.7688885651, 1
 0, 51.4230026293, -0.5535479038, 1
 0, 54.1362949619, -0.2305369118, 3
 0, 53.3395345150, -4.2358732124, 1
 0, 51.6814114228, -0.2305369118, 1
 0, 52.4135696713, -1.9747962685, 2
 0, 52.4566378036, -1.8025237395, 1
 0, 54.7392488136, -2.8361589138, 1
 0, 52.1120927455, -1.3503083507, 1
 0, 51.4014685631, -0.2736050441, 1
 0, 50.3893674549, -4.7957589319, 1
 0, 53.3610685812, -1.4579786814, 1
 0, 52.4566378036, -2.2116709960, 1
 0, 56.0097587154, -3.8697940882, 1
 0, 52.8011828617, 0.1140081463, 1
 0, 53.2749323166, -1.2426380200, 1
 0, 55.0837938717, -3.6329193607, 1
 0, 51.2722641663, 0.0063378156, 1
 0, 54.9115213427, -1.3933764830, 1
 0, 54.9330554088, -1.4364446152, 1
 0, 53.4472048457, -2.9653633106, 1
 0, 53.5333411102, -2.9438292445, 1
 0, 53.3610685812, -2.7284885832, 1
 0, 51.5306729599, -0.1013325150, 5
 0, 53.4256707796, -1.4149105491, 1
 0, 50.9923213066, -0.0797984489, 1
 0, 51.2937982325, 1.1045751884, 1
 0, 54.9761235411, -1.6087171443, 7
 0, 53.7056136393, -1.5871830782, 1
 0, 54.9115213427, -1.6087171443, 1
 0, 53.6410114409, -0.2736050441, 2
 0, 53.5764092425, -0.4243435070, 1
 0, 51.2507301002, -0.5966160361, 3
 0, 54.5239081523, -1.5656490120, 1
 0, 51.5091388938, -0.0582643828, 5
 0, 52.0259564810, -4.7957589319, 1
 0, 54.9761235411, -1.4795127475, 1
 0, 53.4687389118, -2.2547391283, 2
 0, 51.3799344970, -0.0582643828, 1
 0, 50.4109015210, -4.1497369479, 2
 0, 52.6289103327, 1.2983817836, 2
 0, 53.4041367134, -2.7284885832, 1
 0, 52.4997059359, -2.0178644008, 1
 0, 53.4256707796, -3.0299655090, 1
 0, 51.6168092244, -0.7688885651, 1
 0, 51.7029454890, -3.8267259559, 1
 0, 52.2628312084, -0.8980929619, 1
 0, 51.4660707615, -0.1444006473, 3
 0, 53.1887960521, -2.8792270461, 1
 0, 52.5427740681, -1.7379215411, 1
 0, 50.7123784469, -3.5467830962, 1
 0, 51.4230026293, -0.1659347134, 1
 0, 51.3153322986, 0.5446894689, 1
 0, 55.9451565170, -3.1807039719, 3
 0, 53.3826026473, -1.6948534088, 1
 0, 52.7796487956, -1.2426380200, 1
 0, 52.0044224148, 0.6738938657, 1
 0, 50.4324355872, -3.5683171623, 1
 0, 50.5616399840, -4.9034292625, 1
 0, 53.4902729780, -2.9868973768, 1
 0, 51.4445366954, -2.5992841864, 3
 0, 52.4566378036, -1.9317281363, 1
 0, 52.5643081343, -1.9963303347, 1
 0, 52.4997059359, 1.3845180481, 1
 0, 55.9451565170, -4.7526907996, 1
 0, 51.5091388938, 0.0063378156, 4
 0, 50.7769806453, -2.7284885832, 2
 0, 53.7486817715, -0.3597413086, 1
 0, 51.5737410922, 0.0063378156, 2
 0, 57.1510642204, -2.0824665992, 1
 0, 50.9061850421, -1.3933764830, 1
 0, 52.1120927455, -0.5966160361, 1
 0, 53.7917499038, -1.5656490120, 1
 0, 53.8132839699, -3.0514995752, 2
 0, 51.0999916373, -0.2520709780, 1
 0, 52.7581147295, -1.1565017555, 1
 0, 50.8200487776, -0.3166731764, 2
 0, 53.6840795731, -1.7379215411, 1
 0, 57.7109499399, -4.2574072786, 1
 0, 51.0784575711, 1.1045751884, 1
 0, 50.4539696533, -3.5252490301, 2
 0, 51.4445366954, 0.3724169399, 2
 0, 52.5858422004, -1.9747962685, 1
 0, 54.7823169459, -1.3933764830, 1
 0, 54.3516356232, -1.5441149459, 1
 0, 51.0999916373, -1.1565017555, 1
 0, 56.1174290461, -3.1591699058, 1
 0, 53.6194773747, -0.2520709780, 1
 0, 50.8415828437, -1.1780358216, 1
 0, 52.5858422004, -2.5346819880, 1
 0, 53.6410114409, -1.7809896733, 1
 0, 51.7244795551, -0.4243435070, 1
 0, 55.9882246493, -3.3960446333, 1
 0, 51.5306729599, 0.0924740802, 3
 0, 54.5023740862, -2.3193413267, 1
 0, 51.0784575711, 0.4154850721, 1
 0, 51.3153322986, -0.2090028457, 1
 0, 53.7917499038, -1.7379215411, 1
 0, 51.5091388938, -0.4674116393, 2
 0, 53.0595916553, -2.2116709960, 1
 0, 50.9923213066, -0.6827523006, 1
 0, 51.4445366954, -0.1874687796, 1
 0, 51.8106158196, -2.4916138557, 1
 0, 52.5212400020, -1.8886600040, 1
 0, 55.8590202525, -4.2574072786, 6
 0, 51.1861279018, -1.8025237395, 1
 0, 51.5522070261, -0.0367303166, 3
 0, 50.9707872405, -0.0151962505, 1
 0, 50.7985147114, -0.6612182345, 1
 0, 54.1578290281, -3.0730336413, 1
 0, 53.8132839699, -2.8792270461, 1
 0, 52.0474905471, 0.9753707916, 1
 0, 51.5091388938, -0.1874687796, 7
 0, 51.3799344970, -0.8550248297, 1
 0, 52.6289103327, -0.2305369118, 1
 0, 51.3153322986, 1.1261092545, 1
 0, 51.0138553727, -1.2857061523, 1
 0, 53.5548751764, -2.5131479218, 1
 0, 53.4041367134, -1.3287742846, 2
 0, 53.2103301182, -0.5750819699, 2
 0, 51.5737410922, -0.1444006473, 1
 0, 51.2076619679, 0.2862806753, 1
 0, 55.6221455251, -4.6450204689, 1
 0, 54.6746466152, -2.7500226493, 1
 0, 51.6598773567, -1.2857061523, 1
 0, 53.4041367134, -2.9222951784, 1
 0, 51.4660707615, -0.0151962505, 3
 0, 55.6006114589, -4.4081457415, 1
 0, 53.6625455070, -1.9747962685, 1
 0, 51.3584004309, 1.3199158497, 1
 0, 51.2507301002, -0.0582643828, 1
 0, 51.4876048277, -0.6181501022, 1
 0, 50.8200487776, -0.1444006473, 3
 0, 52.6289103327, -1.1565017555, 2
 0, 53.8348180361, -1.5441149459, 1
 0, 51.1430597695, 0.2862806753, 1
 0, 51.5737410922, -0.7688885651, 1
 0, 51.4230026293, -0.9411610942, 1
 0, 51.4876048277, 0.1570762786, 1
 0, 54.8469191443, -3.2883743026, 1
 0, 51.4230026293, 0.0063378156, 1
 0, 53.7056136393, -2.3839435251, 1
 0, 51.1861279018, -0.6612182345, 1
 0, 53.6410114409, -2.9653633106, 1
 0, 51.4660707615, -0.2090028457, 3
 0, 53.8132839699, -1.0918995571, 1
 0, 53.0380575892, -1.0918995571, 1
 0, 53.3610685812, -2.0824665992, 1
 0, 56.1820312445, -3.0084314429, 1
 0, 55.1699301363, -1.5441149459, 1
 0, 50.9707872405, -1.3718424168, 1
 0, 55.1053279379, -1.6087171443, 1
 0, 53.9640224329, -2.8146248477, 1
 0, 51.4230026293, -0.3382072425, 1
 0, 51.4445366954, 0.1570762786, 1
 0, 53.5548751764, -0.1013325150, 1
 0, 51.6814114228, -0.1659347134, 1
 0, 51.5737410922, 0.5446894689, 1
 0, 53.7702158377, -1.8671259379, 1
 0, 52.0690246132, -0.2736050441, 1
 0, 52.9519213246, -2.0609325331, 1
 0, 51.2507301002, -0.1013325150, 1
 0, 51.2076619679, -1.8240578056, 1
 0, 51.5737410922, -0.3382072425, 3
 0, 51.4230026293, -0.1013325150, 3
 0, 53.6410114409, -1.6302512104, 1
 0, 52.5858422004, -1.5225808798, 1
 0, 53.3826026473, -1.4579786814, 3
 0, 52.3920356052, -1.8455918717, 1
 0, 52.2412971423, -0.8765588958, 1
 0, 51.1430597695, 0.9107685932, 1
 0, 53.4687389118, -2.2116709960, 2
 0, 52.4135696713, -1.2211039539, 1
 0, 51.8967520842, -2.0609325331, 1
 0, 52.1766949439, -0.8765588958, 2
 0, 51.5306729599, -0.5966160361, 1
 0, 52.8011828617, -2.1255347315, 1
 0, 51.5737410922, -1.7594556072, 1
 0, 52.4135696713, -1.9101940701, 1
 0, 51.6814114228, -3.9128622204, 2
 0, 51.5737410922, -0.3812753748, 1
 0, 52.8227169279, -1.6302512104, 2
 0, 51.4445366954, -1.7163874750, 1
 0, 51.5091388938, -0.4243435070, 3
 0, 51.8321498858, -1.6087171443, 1
 0, 55.7944180541, -3.9128622204, 1
 0, 53.0380575892, -2.1686028637, 1
 0, 52.5858422004, -2.0178644008, 1
 0, 52.6504443988, -1.8455918717, 1
 0, 56.4404400381, -3.4821808978, 1
 0, 51.7244795551, -1.2211039539, 1
 0, 52.0474905471, -0.5966160361, 1
 0, 51.4445366954, 0.2432125431, 2
 0, 52.1766949439, -2.2547391283, 1
 0, 51.2722641663, 0.2001444108, 3
 0, 53.7486817715, -2.7069545170, 1
 0, 52.4351037375, 0.0709400140, 1
 0, 51.2937982325, -0.7473544990, 1
 0, 51.9828883487, -2.1255347315, 1
 0, 51.5306729599, 0.7169619980, 1
 0, 52.6719784649, -1.8240578056, 1
 0, 54.6746466152, -1.3072402184, 1
 0, 53.2533982505, -4.1066688156, 1
 0, 52.2412971423, -0.9196270281, 1
 0, 51.4014685631, -0.3812753748, 1
 0, 51.3368663647, -0.8119566974, 1
 0, 53.5764092425, -0.1013325150, 1
 0, 50.9492531743, -1.3503083507, 1
 0, 51.4876048277, -3.6759874930, 1
 0, 52.6289103327, -2.4700797896, 1
 0, 54.9761235411, -1.3718424168, 2
 0, 50.7554465792, -1.6733193427, 1
 0, 53.4902729780, -2.1255347315, 1
 0, 51.5091388938, -0.3597413086, 1
 0, 51.2722641663, -0.9842292265, 1
 0, 51.5306729599, 0.7600301303, 1
 0, 55.8374861864, -4.2789413447, 2
 0, 52.4781718697, -1.8240578056, 1
 0, 50.7554465792, -1.9101940701, 1
 0, 50.7339125130, -1.8886600040, 1
 0, 56.3112356413, -3.8267259559, 1
 0, 51.4230026293, 0.1570762786, 1
 0, 55.6006114589, -4.4727479399, 1
 0, 52.4566378036, -1.7809896733, 1
 0, 56.5050422365, -6.7984270822, 1
 0, 53.5333411102, -1.4579786814, 1
 0, 52.6504443988, -2.0609325331, 1
 0, 51.7890817535, -2.5992841864, 1
 0, 52.4781718697, -1.8025237395, 2
 0, 54.9545894749, -1.5656490120, 1
 0, 51.5952751583, -0.1013325150, 3
 0, 53.4041367134, -1.5010468136, 1
 0, 51.5737410922, 0.1355422124, 3
 0, 53.3826026473, -1.2211039539, 1
 0, 52.4781718697, 1.5567905772, 1
 0, 51.3153322986, -0.2736050441, 1
 0, 54.6961806814, -1.4364446152, 1
 0, 54.6315784830, -2.6208182525, 1
 0, 53.0380575892, -1.2857061523, 1
 0, 51.7244795551, -4.7742248657, 1
 0, 52.6935125311, 1.3845180481, 1
 0, 54.8899872766, -1.3933764830, 1
 0, 53.4902729780, -2.0609325331, 2
 0, 52.8442509940, -1.1349676894, 1
 0, 51.4445366954, 0.0278718818, 1
 0, 50.3678333888, -4.1282028818, 1
 0, 53.2964663828, -3.7405896914, 1
 0, 51.2507301002, 1.3199158497, 1
 0, 50.5401059178, -4.7311567335, 1
 0, 54.8899872766, -1.5441149459, 1
 0, 53.1026597876, -2.0393984669, 1
 0, 51.7460136212, -1.2641720862, 1
 0, 52.2628312084, 0.1570762786, 1
 0, 51.4660707615, -0.3382072425, 1
 0, 50.8846509760, -1.2641720862, 1
 0, 52.1120927455, -0.8980929619, 1
 0, 51.6168092244, 0.6092916673, 1
 0, 53.5333411102, -2.1686028637, 1
 0, 51.5522070261, -0.3382072425, 1
 0, 52.5212400020, -1.7379215411, 1
 0, 51.5522070261, -0.2736050441, 2
 0, 52.0905586794, -0.7688885651, 1
 0, 50.9492531743, -1.3718424168, 1
 0, 53.8348180361, -1.8025237395, 1
 0, 54.9330554088, -1.6302512104, 1
 0, 55.8590202525, -4.2358732124, 3
 0, 55.4498729960, -2.6854204509, 1
 0, 52.8442509940, -1.3503083507, 2
 0, 52.0259564810, -2.4270116573, 1
 0, 52.9303872585, -1.2211039539, 1
 0, 50.9277191082, -1.3718424168, 1
 0, 51.5737410922, -0.2736050441, 1
 0, 51.4876048277, -0.1874687796, 8
 0, 56.3112356413, -3.8051918898, 1
 0, 51.2507301002, -1.1349676894, 1
 0, 50.7985147114, 0.3078147415, 1
 0, 53.0165235230, -2.1686028637, 1
 0, 54.5669762846, -1.2426380200, 1
 0, 52.6289103327, -1.0703654910, 1
 0, 51.4876048277, -3.1376358397, 1
 0, 51.5091388938, -0.5750819699, 1
 0, 55.8805543186, -4.6234864028, 1
 0, 52.5427740681, -1.8025237395, 1
 0, 50.9923213066, -0.1013325150, 2
 0, 50.3462993226, -3.9559303527, 1
 0, 51.3584004309, 0.1140081463, 1
 0, 53.8778861683, -0.2951391102, 1
 0, 51.6598773567, -0.3812753748, 1
 0, 55.8159521202, -3.9774644188, 1
 0, 51.5952751583, -0.3812753748, 1
 0, 53.6194773747, -0.9842292265, 1
 0, 50.9061850421, 0.4800872705, 1
 0, 50.6047081162, -2.4485457234, 1
 0, 53.9640224329, -1.7379215411, 1
 0, 51.6168092244, -0.1659347134, 2
 0, 56.0097587154, -4.5804182705, 1
 0, 51.6814114228, -0.9626951603, 1
 0, 51.1215257034, -0.1659347134, 1
 0, 51.8967520842, -2.1901369299, 1
 0, 50.8415828437, -0.6396841683, 1
 0, 51.0569235050, -0.3166731764, 2
 0, 52.5212400020, -1.9963303347, 1
 0, 51.3153322986, -2.4485457234, 1
 0, 52.0905586794, -1.8671259379, 1
 0, 52.2628312084, -2.1470687976, 1
 0, 50.7554465792, -2.0178644008, 1
 0, 53.4902729780, -2.0393984669, 1
 0, 54.9330554088, -1.4149105491, 1
 0, 50.8200487776, -1.0703654910, 1
 0, 51.6814114228, -0.4028094409, 1
 0, 52.3274334068, -2.0609325331, 1
 0, 52.1336268116, -2.3193413267, 1
 0, 51.3584004309, 0.2432125431, 1
 0, 52.4351037375, -1.8886600040, 1
 0, 51.0999916373, -0.2736050441, 1
 0, 51.0569235050, -0.2090028457, 1
 0, 55.9236224509, -3.1807039719, 1
 0, 51.2937982325, -0.4243435070, 1
 0, 50.3462993226, -4.7742248657, 1
 0, 52.4781718697, -1.9532622024, 1
 0, 51.8967520842, -4.2789413447, 1
 0, 51.2937982325, 0.2862806753, 1
 0, 53.1672619860, -2.2547391283, 1
 0, 55.7728839880, -3.9989984850, 1
 0, 51.4445366954, -0.2951391102, 1
 0, 51.5952751583, -2.7930907816, 1
 0, 51.4660707615, -0.2951391102, 1
 0, 51.4230026293, 0.3078147415, 1
 0, 53.4902729780, -2.2116709960, 1
 0, 52.0905586794, 1.2983817836, 1
 0, 56.0097587154, -4.7311567335, 1
 0, 51.7675476874, -3.7836578236, 1
 0, 51.8752180180, 0.9107685932, 1
 0, 52.5643081343, -2.1470687976, 3
 0, 51.5091388938, -3.1807039719, 1
 0, 53.0380575892, -2.1901369299, 1
 0, 54.9330554088, -1.5871830782, 1
 0, 53.8563521022, -1.3503083507, 1
 0, 51.4660707615, -2.2116709960, 1
 0, 53.5118070441, -2.1255347315, 1
 0, 53.1026597876, -1.3072402184, 1
 0, 51.5737410922, 0.2001444108, 2
 0, 53.8348180361, -1.5010468136, 1
 0, 53.6410114409, -1.8025237395, 2
 0, 51.2937982325, 0.4585532044, 1
 0, 55.5790773928, -3.8051918898, 1
 0, 54.6531125491, -1.6948534088, 1
 0, 51.3368663647, -0.2090028457, 1
 0, 56.3973719058, -3.4391127655, 1
 0, 51.0569235050, 0.4800872705, 1
 0, 51.4876048277, 0.2647466092, 1
 0, 51.0784575711, -0.3166731764, 1
 0, 51.5091388938, -0.2736050441, 3
 0, 52.5858422004, -1.3503083507, 1
 0, 51.6598773567, -0.9196270281, 1
 0, 51.5522070261, -0.2305369118, 3
 0, 51.1861279018, -1.2211039539, 1
 0, 51.5522070261, -0.4674116393, 1
 0, 52.9088531924, -2.1901369299, 1
 0, 51.5737410922, -0.1228665812, 2
 0, 51.5952751583, -0.1228665812, 2
 0, 51.2937982325, -0.4889457054, 1
 0, 54.8899872766, -1.4149105491, 1
 0, 51.7460136212, -0.3382072425, 1
 0, 50.2816971242, -5.0326336593, 1
 0, 50.7985147114, -1.8886600040, 1
 0, 52.9734553908, -1.2211039539, 1
 0, 51.5522070261, -0.1228665812, 4
 0, 55.9451565170, -4.5158160721, 1
 0, 51.1645938357, 0.2862806753, 1
 0, 51.5952751583, -0.2520709780, 2
 0, 53.7486817715, -0.3166731764, 1
 0, 51.6814114228, -4.7311567335, 1
 0, 53.9855564990, -0.9196270281, 1
 0, 51.1215257034, 1.2983817836, 2
 0, 52.8011828617, -1.6302512104, 1
 0, 51.6383432906, -0.0367303166, 1
 0, 53.4687389118, -1.2211039539, 1
 0, 51.5306729599, -0.2090028457, 1
 0, 52.6073762665, -1.6733193427, 1
 0, 53.2318641844, 0.3293488076, 1
 0, 51.5091388938, -0.0367303166, 1
 0, 51.5306729599, 0.0278718818, 4
 0, 56.0743609138, -3.4606468317, 1
 0, 51.5091388938, -0.2305369118, 2
 0, 54.4377718878, -1.6733193427, 1
 0, 51.4876048277, -0.0367303166, 2
 0, 51.6383432906, 0.0494059479, 1
 0, 50.7123784469, -2.0824665992, 1
 0, 53.1887960521, -2.5131479218, 1
 0, 54.6746466152, -1.2211039539, 2
 0, 51.5522070261, -3.7405896914, 1
 0, 53.9640224329, -1.0918995571, 3
 0, 56.1174290461, -3.1376358397, 1
 0, 50.9277191082, -1.3933764830, 1
 0, 51.6168092244, -0.0797984489, 4
 0, 51.1645938357, 0.9969048577, 1
 0, 55.9666905832, -3.3099083687, 1
 0, 53.4041367134, -2.8146248477, 1
 0, 51.4876048277, -0.1444006473, 4
 0, 53.9209543006, -1.8240578056, 1
 0, 51.7675476874, -0.2305369118, 1
 0, 51.2722641663, 0.5016213367, 1
 0, 51.6598773567, 0.0709400140, 1
 0, 53.5548751764, -1.5010468136, 1
 0, 54.8899872766, -1.4579786814, 1
 0, 51.2937982325, 0.5016213367, 1
 0, 52.4351037375, -1.9747962685, 2
 0, 51.2722641663, -2.1901369299, 1
 0, 51.2722641663, -0.5535479038, 1
 0, 54.9115213427, -3.2022380381, 1
 0, 53.7056136393, -1.7379215411, 1
 0, 52.5643081343, -3.3314424349, 1
 0, 51.5952751583, -1.7809896733, 1
 0, 53.7917499038, -1.7594556072, 1
 0, 51.5306729599, 0.2001444108, 1
 0, 52.9949894569, -1.1134336232, 1
 0, 52.3274334068, -2.2762731944, 1
 0, 53.3395345150, -1.9317281363, 1
 0, 55.8374861864, -4.4512138737, 2
 0, 53.0380575892, -2.9868973768, 1
 0, 53.7056136393, -1.6302512104, 1
 0, 53.7917499038, -1.8025237395, 1
 0, 53.6410114409, -1.7594556072, 1
 0, 52.0690246132, -1.7809896733, 1
 0, 52.8227169279, -1.6517852766, 2
 0, 51.3584004309, -2.1470687976, 1
 0, 51.0569235050, 0.2001444108, 1
 0, 51.4660707615, 0.0924740802, 3
 0, 55.9451565170, -3.1161017735, 1
 0, 51.5737410922, 0.2216784770, 2
 0, 52.4997059359, -1.7379215411, 1
 0, 54.8469191443, -2.9868973768, 1
 0, 52.3920356052, -1.5656490120, 1
 0, 53.8132839699, -3.0084314429, 1
 0, 53.1887960521, -2.1470687976, 1
 0, 51.5952751583, 0.4370191383, 1
 0, 54.9115213427, -1.5225808798, 1
 0, 55.8590202525, -4.2789413447, 2
 0, 51.4660707615, -3.1807039719, 1
 0, 51.5091388938, -0.1228665812, 16
 0, 52.4351037375, -2.1255347315, 1
 0, 50.6262421824, -2.0609325331, 1
 0, 51.3584004309, 0.3078147415, 1
 0, 51.5306729599, -2.3408753928, 1
 0, 53.3826026473, -2.7930907816, 1
 0, 52.4781718697, -1.8886600040, 5
 0, 53.7917499038, -0.4028094409, 1
 0, 50.5185718517, -3.7836578236, 1
 0, 54.8684532104, -1.3718424168, 1
 0, 54.8899872766, -2.9438292445, 1
 0, 51.3799344970, 0.0063378156, 1
 0, 50.5185718517, -4.9895655271, 1
 0, 51.5737410922, -0.0151962505, 1
 0, 51.8321498858, -3.9989984850, 1
 0, 51.6814114228, 0.2862806753, 1
 0, 51.7675476874, -0.1013325150, 1
 0, 53.5118070441, -2.0393984669, 1
 0, 53.7271477054, -1.5656490120, 1
 0, 55.8374861864, -4.3650776092, 2
 0, 50.8415828437, 0.4585532044, 1
 0, 54.8899872766, -2.9222951784, 1
 0, 51.4876048277, -2.5562160541, 1
 0, 51.3799344970, -0.4889457054, 1
 0, 55.6652136573, -6.2385413627, 1
 0, 54.5885103507, -1.1780358216, 1
 0, 51.0569235050, -1.3072402184, 1
 0, 51.5306729599, 0.0494059479, 2
 0, 52.4997059359, -2.0824665992, 1
 0, 51.3584004309, 1.1261092545, 1
 0, 52.0905586794, 1.1261092545, 1
 0, 55.0622598056, -1.6087171443, 1
 0, 53.3180004489, 0.2862806753, 1
 0, 51.3153322986, 0.3939510060, 1
 0, 52.0474905471, -0.7473544990, 1
 0, 51.3799344970, 0.5016213367, 1
 0, 55.2129982685, -3.7405896914, 1
 0, 54.4377718878, -1.3933764830, 1
 0, 51.4660707615, -0.0582643828, 2
 0, 51.7029454890, -0.4243435070, 1
 0, 50.8200487776, -1.1349676894, 1
 0, 51.2507301002, -2.1901369299, 1
 0, 53.6625455070, -1.7809896733, 1
 0, 54.9330554088, -1.7809896733, 1
 0, 51.5522070261, 0.2001444108, 1
 0, 54.9761235411, -1.6517852766, 1
 0, 51.3368663647, 1.4275861804, 1
 0, 50.9923213066, 0.0924740802, 1
 0, 51.2291960341, 1.0615070561, 2
 0, 51.5306729599, -0.2736050441, 1
 0, 52.4135696713, -1.7809896733, 1
 0, 51.5522070261, 0.0494059479, 1
 0, 51.5952751583, 0.0063378156, 1
 0, 51.5091388938, -0.3166731764, 1
 0, 52.6289103327, -1.2857061523, 1
 0, 52.4135696713, -1.1780358216, 1
 0, 54.9545894749, -1.5225808798, 1
 0, 51.2937982325, -2.2332050621, 1
 0, 52.8011828617, 0.1786103447, 1
 0, 53.7271477054, -1.6302512104, 1
 0, 56.0097587154, -3.7621237575, 1
 0, 51.3799344970, -0.1874687796, 2
 0, 51.8106158196, -4.9680314609, 1
 0, 53.3610685812, -0.0151962505, 1
 0, 51.8106158196, 1.1261092545, 1
 0, 53.6840795731, -1.5656490120, 1
 0, 53.7056136393, -2.2762731944, 1
 0, 53.8994202345, -0.4458775731, 1
 0, 51.1645938357, -4.1928050802, 1
 0, 52.9303872585, -1.5010468136, 1
 0, 52.1336268116, -0.8980929619, 1
 0, 53.5764092425, -1.4364446152, 1
 0, 51.8536839519, -4.2789413447, 1
 0, 51.3368663647, 1.3414499158, 1
 0, 50.7339125130, -1.6302512104, 1
 0, 52.7365806633, 1.0399729900, 1
 0, 55.0191916733, -1.6517852766, 1
 0, 51.4876048277, -0.1013325150, 2
 0, 51.2507301002, -2.4485457234, 1
 0, 54.8899872766, -1.5656490120, 1
 0, 50.9492531743, -2.9868973768, 1
 0, 51.6814114228, -1.4149105491, 1
 0, 53.3826026473, -1.4149105491, 1
 0, 53.7702158377, -0.3812753748, 1
 0, 51.7244795551, -4.9895655271, 1
 0, 53.8348180361, -1.5871830782, 1
 0, 50.9061850421, -1.3287742846, 3
 0, 56.5265763026, -3.1161017735, 1
 0, 52.4566378036, -2.0393984669, 2
 0, 51.4876048277, -0.5320138377, 1
 0, 55.9451565170, -3.2022380381, 2
 0, 51.4660707615, -1.0272973587, 1
 0, 52.7150465972, 0.9753707916, 1
 0, 53.7702158377, -2.2547391283, 1
 0, 53.5333411102, -1.4795127475, 1
 0, 50.8846509760, -1.0057632926, 1
 0, 55.9236224509, -3.5467830962, 1
 0, 55.8590202525, -4.3650776092, 1
 0, 51.4230026293, -0.0151962505, 2
 0, 51.5522070261, 0.6523597996, 2
 0, 53.0595916553, -2.1470687976, 1
 0, 53.8132839699, -1.5010468136, 1
 0, 51.4660707615, -0.3597413086, 1
 0, 52.6935125311, -2.4485457234, 1
 0, 51.4230026293, 0.0278718818, 1
 0, 51.6598773567, -2.4485457234, 1
 0, 51.4230026293, -2.6208182525, 1
 0, 51.5091388938, -0.1659347134, 2
